id;name;category;brand;saleFormat;installmentsNoInterest;flashOffer;price;oldPrice;offPct;freeShip;image;featured;description;stock;location;barcode;unit;cdsetor;cdsetdep
803991;"1000 ACABAMENTO C55";"METAIS BOGNAR";"";"Unidade";false;false;31.60;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803944;"COMEDOURO ANTIFORMIGA AZ 1900ml";"PET SHOP";"";"Unidade";false;false;31.94;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
804761;"REJUNTE QUARTZ ACRILICO PALHA KG";"CIMENTO E AGREGADOS";"";"Unidade";false;false;35.00;;;false;"/assets/produtos/804761.png";false;"Produto sem descrição.";-1;"";"";"";;
803945;"COMEDOURO ANTIFORMIGA RS 1900ml";"PET SHOP";"";"Unidade";false;false;31.94;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803946;"COMEDOURO ANTIFORMIGA VM 1900ml";"PET SHOP";"";"Unidade";false;false;31.94;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803947;"COMEDOURO P/GATOS FOCINHO AZ  200ml";"PET SHOP";"";"Unidade";false;false;9.89;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803948;"COMEDOURO P/GATOS FOCINHO RS 200ml";"PET SHOP";"";"Unidade";false;false;9.89;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803802;"PENDENTE AMAZONAS QUADRADO 1LP  PD132 PT";"LUMINARIAS";"";"Unidade";false;false;144.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";7;"";"";"";;
803949;"COMEDOURO P/GATOS FOCINHO VM 200ml";"PET SHOP";"";"Unidade";false;false;9.89;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803950;"COLEIRA SOLA FORRADA  4";"PET SHOP";"";"Unidade";false;false;15.68;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"";"";;
803803;"PENDENTE ALUM 1/2 BOLA 390MM PED 261 CO/PT";"LUMINARIAS";"";"Unidade";false;false;150.22;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803951;"COLEIRA SOLA FORRADA  6";"PET SHOP";"";"Unidade";false;false;21.02;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"";"";;
803952;"GUIA CORDA ROLICA GROSSA  1,0m - 16mm";"PET SHOP";"";"Unidade";false;false;28.46;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803953;"GUIA CORDA ROLICA GROSSA 0,6m - 16mm";"PET SHOP";"";"Unidade";false;false;26.99;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803804;"PENDENTE ARAMADO AQUARIUS 1LP PD 248 CO";"LUMINARIAS";"";"Unidade";false;false;134.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";7;"";"";"";;
804709;"SERRA COPO CONCRETO 19 MM";"FERRAMENTAS";"";"Unidade";false;false;52.06;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";5;"";"";"";;
803805;"PENDENTE ARAMADO AQUARIUS 1LP PD 248  PT";"LUMINARIAS";"";"Unidade";false;false;134.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";5;"";"";"";;
803954;"CONJUNTO PEITORAL AJUST  1";"PET SHOP";"";"Unidade";false;false;37.12;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"";"";;
803806;"PENDENTE PEQUIM ALUM 1LP PD 272  PT";"LUMINARIAS";"";"Unidade";false;false;64.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";6;"";"";"";;
803807;"PENDENTE PEQUIM ALUM 1LP PED 272 VM METALICA -";"LUMINARIAS";"";"Unidade";false;false;64.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"";"";;
803955;"CONJUNTO GUIA PEITORAL  2";"PET SHOP";"";"Unidade";false;false;37.12;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"";"";;
803808;"PENDENTE PEQUIM ALUM 2LP PD 272 COBRE -";"LUMINARIAS";"";"Unidade";false;false;129.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
